Rank Title Genre Director Year Runtime(Minutes) Rating Votes Revenue(Millions) Metascore,,
607 Winter'sBone Drama DebraGranik 2010 100 7.2 116435 0 0,,
608 HorribleBosses Comedy,Crime SethGordon 2011 98 6.9 368556 117.53 57,
609 Mommy Drama XavierDolan 2014 139 8.1 33560 3.49 74,,
610 HellboyII:TheGoldenArmy Action,Adventure,Fantasy GuillermodelToro 2008 120 7 216932 75.75 78
611 BeautifulCreatures Drama,Fantasy,Romance RichardLaGravenese 2013 124 6.2 71822 19.45 52
612 ToniErdmann Comedy,Drama MarenAde 2016 162 7.6 24387 1.48 93,
613 TheLovelyBones Drama,Fantasy,Thriller PeterJackson 2009 135 6.7 130702 43.98 42
614 TheAssassinationofJesseJames Biography,Crime,Drama AndrewDominik 2007 160 7.5 143564 3.9 68
615 DonJon Comedy,Drama,Romance JosephGordon-Levitt 2013 90 6.6 199973 24.48 66
616 BastilleDay Action,Crime,Drama JamesWatkins 2016 92 6.3 21089 0.04 48
617 2307:Winter'sDream Sci-Fi JoeyCurtis 2016 101 4 277 20.76 53,,
618 FreeStateofJones Action,Biography,Drama GaryRoss 2016 139 6.9 29895 0 0
619 Mr.Right Action,Comedy,Romance PacoCabezas 2015 95 6.3 30053 0.03 52
620 TheSecretLifeofWalterMitty Adventure,Comedy,Drama BenStiller 2013 114 7.3 249877 58.23 54
621 Dope Comedy,Crime,Drama RickFamuyiwa 2015 103 7.3 66400 17.47 72
622 UnderworldAwakening Action,Fantasy,Horror MasMerlind 2012 88 6.4 127157 62.32 39
623 Antichrist Drama,Horror LarsvonTrier 2009 108 6.6 94069 0.4 49,
624 Fridaythe13th Horror MarcusNispel 2009 97 5.6 78631 65 34,,
625 Taken3 Action,Thriller OlivierMegaton 2014 109 6 144715 89.25 26,
626 TotalRecall Action,Adventure,Mystery LenWiseman 2012 118 6.3 210965 58.88 43
627 X-Men:TheLastStand Action,Adventure,Fantasy BrettRatner 2006 104 6.7 406540 234.36 58
628 TheEscort Comedy,Drama,Romance WillSlocombe 2016 88 6 7181 0 46
629 TheWholeTruth Crime,Drama,Mystery CourtneyHunt 2016 93 6.1 10700 0 0
630 NightattheMuseum:SecretoftheTomb Adventure,Comedy,Family ShawnLevy 2014 98 6.2 74886 113.73 47
631 Love&OtherDrugs Comedy,Drama,Romance EdwardZwick 2010 112 6.7 151519 32.36 55
632 TheInterview Comedy EvanGoldberg 2014 112 6.6 261536 6.11 52,,
633 TheHost Comedy,Drama,Horror BongJoonHo 2006 120 7 73491 2.2 85
634 MeganIsMissing Drama,Horror,Thriller MichaelGoi 2011 85 4.9 6683 0 94
635 WALL-E Animation,Adventure,Family AndrewStanton 2008 98 8.4 776897 223.81 0
636 KnockedUp Comedy,Romance JuddApatow 2007 129 7 309398 148.73 85,
637 SourceCode Mystery,Romance,Sci-Fi DuncanJones 2011 93 7.5 404884 54.7 74
638 Lawless Crime,Drama JohnHillcoat 2012 116 7.3 195360 37.4 58,
639 Unfriended Drama,Horror,Mystery LevanGabriadze 2014 83 5.6 50402 31.54 59
640 AmericanReunion Comedy JonHurwitz 2012 113 6.7 178471 56.72 49,,
641 ThePursuitofHappyness Biography,Drama GabrieleMuccino 2006 117 8 361105 162.59 64,
642 Relatossalvajes Comedy,Drama,Thriller DamianSzifron 2014 122 8.1 110100 3.08 77
643 TheRidiculous6 Comedy,Western FrankCoraci 2015 119 4.8 31149 0 18,
644 Frantz Drama,History,War FrancuoisOzon 2016 113 7.5 4304 0.86 73
645 Viral Drama,Horror,Sci-Fi HenryJoost 2016 85 5.5 3564 0 72
646 GranTorino Drama ClintEastwood 2008 116 8.2 595779 148.09 0,,
647 Burnt Comedy,Drama JohnWells 2015 101 6.6 76469 13.65 42,
648 TallMen Fantasy,Horror,Thriller JonathanHolbrook 2016 133 3.2 173 0 57
649 SleepingBeauty Drama,Romance JuliaLeigh 2011 101 5.3 27006 0.03 0,
650 VampireAcademy Action,Comedy,Fantasy MarkWaters 2014 104 5.6 44111 7.79 30
651 SweeneyTodd Drama,Horror,Musical TimBurton 2007 116 7.4 296289 52.88 83
652 Solace Crime,Drama,Mystery AfonsoPoyart 2015 101 6.4 36300 0 36
653 Insidious Horror,Mystery,Thriller JamesWan 2010 103 6.8 219916 53.99 52
654 Popstar:NeverStopNeverStopping Comedy,Music AkivaSchaffer 2016 87 6.7 30875 9.39 68,
655 TheLevelling Drama HopeDicksonLeach 2016 83 6.4 482 0 82,,
656 PublicEnemies Biography,Crime,Drama MichaelMann 2009 140 7 240323 97.03 70
657 Boyhood Drama RichardLinklater 2014 165 7.9 286722 25.36 100,,
658 TeenageMutantNinjaTurtles Action,Adventure,Comedy JonathanLiebesman 2014 101 5.9 178527 190.87 31
659 EasternPromises Crime,Drama,Mystery DavidCronenberg 2007 100 7.7 198006 17.11 82
660 TheDaughter Drama SimonStone 2015 96 6.7 2798 0.03 62,,
661 PineappleExpress Action,Comedy,Crime DavidGordonGreen 2008 111 7 267872 87.34 64
662 TheFirstTime Comedy,Drama,Romance JonKasdan 2012 95 6.9 54027 0.02 55
663 GoneBabyGone Crime,Drama,Mystery BenAffleck 2007 114 7.7 206707 20.3 72
664 TheHeat Action,Comedy,Crime PaulFeig 2013 117 6.6 140151 159.58 60
665 L'avenir Drama MiaHansen-LAve 2016 102 7.1 5796 0.28 88,,
666 AnnaKarenina Drama,Romance JoeWright 2012 129 6.6 75291 12.8 63,
667 Regression Crime,Drama,Mystery AlejandroAmenabar 2015 106 5.7 26320 0.05 32
668 Ted2 Adventure,Comedy,Romance SethMacFarlane 2015 115 6.3 136323 81.26 48
669 Pain&Gain Comedy,Crime,Drama MichaelBay 2013 129 6.5 168875 49.87 45
670 BloodDiamond Adventure,Drama,Thriller EdwardZwick 2006 143 8 422014 57.37 64
671 Devil'sKnot Biography,Crime,Drama AtomEgoyan 2013 114 6.1 15514 0 42
672 Child44 Crime,Drama,Thriller DanielEspinosa 2015 137 6.5 47703 1.21 41
673 TheHurtLocker Drama,History,Thriller KathrynBigelow 2008 131 7.6 352023 15.7 94
674 GreenLantern Action,Adventure,Sci-Fi MartinCampbell 2011 114 5.6 231907 116.59 39
675 WaronEveryone Action,Comedy JohnMichaelMcDonagh 2016 98 5.9 9285 0 50,
676 TheMist Horror FrankDarabont 2007 126 7.2 233346 25.59 58,,
677 EscapePlan Action,Crime,Mystery MikaelHassam 2013 115 6.7 188004 25.12 49
678 LoveRosie Comedy,Romance ChristianDitter 2014 102 7.2 80415 0.01 44,
679 TheDUFF Comedy AriSandel 2015 101 6.5 57874 34.02 56,,
680 TheAgeofShadows Action,Drama,Thriller Jee-woonKim 2016 140 7.2 2403 0.54 78
681 TheHungerGames:Mockingjay-Part1 Action,Adventure,Sci-Fi FrancisLawrence 2014 123 6.7 331902 337.1 64
682 WeNeedtoTalkAboutKevin Drama,Mystery,Thriller LynneRamsay 2011 112 7.5 104953 1.74 68
683 Love&Friendship Comedy,Drama,Romance WhitStillman 2016 90 6.5 16164 14.01 87
684 TheMortalInstruments:CityofBones Action,Fantasy,Horror HaraldZwart 2013 130 5.9 112313 31.17 33
685 SevenPounds Drama,Romance GabrieleMuccino 2008 123 7.7 245144 69.95 36,
686 TheKing'sSpeech Biography,Drama TomHooper 2010 118 8 534388 138.8 88,
687 Hunger Biography,Drama SteveMcQueen 2008 96 7.6 54486 0.15 82,
688 Jumper Action,Adventure,Sci-Fi DougLiman 2008 88 6.1 252503 80.17 35
689 ToyStory3 Animation,Adventure,Comedy LeeUnkrich 2010 103 8.3 586669 414.98 92
690 TinkerTailorSoldierSpy Drama,Mystery,Thriller TomasAlfredson 2011 122 7.1 157053 24.1 85
691 ResidentEvil:Retribution Action,Horror,Sci-Fi PaulW.S.Anderson 2012 96 5.4 114144 42.35 39
692 DearZindagi Drama,Romance GauriShinde 2016 151 7.8 23540 1.4 56,
693 Genius Biography,Drama MichaelGrandage 2016 104 6.5 10708 1.36 0,
694 Pompeii Action,Adventure,Drama PaulW.S.Anderson 2014 105 5.5 90188 23.22 39
695 LifeofPi Adventure,Drama,Fantasy AngLee 2012 127 7.9 471109 124.98 79
696 Hachi:ADog'sTale Drama,Family LasseHallstraem 2009 93 8.1 177602 0 61,
697 10Years Comedy,Drama,Romance JamieLinden 2011 100 6.1 19636 0.2 0
698 IOrigins Drama,Romance,Sci-Fi MikeCahill 2014 106 7.3 86271 0.33 57
699 LiveFreeorDieHard Action,Adventure,Thriller LenWiseman 2007 128 7.2 347567 134.52 69
700 TheMatchbreaker Comedy,Romance CalebVetter 2016 94 5.5 1427 0 44,
701 FunnyGames Crime,Drama,Horror MichaelHaneke 2007 111 6.5 73835 1.29 0
702 Ted Comedy,Fantasy SethMacFarlane 2012 106 7 494641 218.63 62,
703 RED Action,Comedy,Crime RobertSchwentke 2010 111 7.1 250012 90.36 60
704 Australia Adventure,Drama,Romance BazLuhrmann 2008 165 6.6 106115 49.55 53
705 Faster Action,Crime,Drama GeorgeTillmanJr. 2010 98 6.5 83788 23.23 44
706 TheNeighbor Crime,Horror,Thriller MarcusDunstan 2016 87 5.8 4754 0 60
707 TheAdjustmentBureau Romance,Sci-Fi,Thriller GeorgeNolfi 2011 106 7.1 208632 62.45 0
708 TheHollars Comedy,Drama,Romance JohnKrasinski 2016 88 6.5 5908 1.02 53
709 TheJudge Crime,Drama DavidDobkin 2014 141 7.4 146812 47.11 48,
710 ClosedCircuit Crime,Drama,Mystery JohnCrowley 2013 96 6.2 18437 5.73 50
711 Transformers:RevengeoftheFallen Action,Adventure,Sci-Fi MichaelBay 2009 150 6 335757 402.08 35
712 Latortuerouge Animation,Fantasy MichaelDudokdeWit 2016 80 7.6 11482 0.92 86,
713 TheBookofLife Animation,Adventure,Comedy JorgeR.Gutierrez 2014 95 7.3 50388 50.15 67
714 Incendies Drama,Mystery,War DenisVilleneuve 2010 131 8.2 92863 6.86 80
715 TheHeartbreakKid Comedy,Romance BobbyFarrelly 2007 116 5.8 74664 36.77 46,
716 HappyFeet Animation,Comedy,Family GeorgeMiller 2006 108 6.5 141141 197.99 77
717 Entourage Comedy DougEllin 2015 104 6.6 64557 32.36 38,,
718 TheStrangers Horror,Mystery,Thriller BryanBertino 2008 86 6.2 96718 52.53 47
719 Noah Action,Adventure,Drama DarrenAronofsky 2014 138 5.8 209700 101.16 68
720 Neighbors Comedy NicholasStoller 2014 97 6.4 236500 150.06 68,,
721 Nymphomaniac:Vol.II Drama LarsvonTrier 2013 123 6.7 65824 0.33 60,,
722 Wild Adventure,Biography,Drama Jean-MarcValle 2014 115 7.1 95553 37.88 76
723 GrownUps Comedy DennisDugan 2010 102 6 190385 162 30,,
724 BlairWitch Horror,Thriller AdamWingard 2016 89 5.1 26088 20.75 47,
725 TheKarateKid Action,Drama,Family HaraldZwart 2010 140 6.2 127983 176.59 61
726 DarkShadows Comedy,Fantasy,Horror TimBurton 2012 113 6.2 209326 79.71 55
727 FriendswithBenefits Comedy,Romance WillGluck 2011 109 6.6 286543 55.8 63,
728 TheIllusionist Drama,Mystery,Romance NeilBurger 2006 110 7.6 309934 39.83 68
729 TheA-Team Action,Adventure,Comedy JoeCarnahan 2010 117 6.8 219116 77.21 47
730 TheGuest Thriller AdamWingard 2014 100 6.7 71069 0.32 76,,
731 TheInternship Comedy ShawnLevy 2013 119 6.3 166342 44.67 42,,
732 Paul Adventure,Comedy,Sci-Fi GregMottola 2011 104 7 201707 37.37 57
733 ThisBeautifulFantastic Comedy,Drama,Fantasy SimonAboud 2016 100 6.9 688 0 51
734 TheDaVinciCode Mystery,Thriller RonHoward 2006 149 6.6 338280 217.54 46,
735 Mr.Church Comedy,Drama BruceBeresford 2016 104 7.7 16163 0.69 37,
736 Hugo Adventure,Drama,Family MartinScorsese 2011 126 7.5 259182 73.82 83
737 TheBlackcoat'sDaughter Horror,Thriller OzPerkins 2015 93 5.6 4155 0.02 68,
738 BodyofLies Action,Drama,Romance RidleyScott 2008 128 7.1 182305 39.38 57
739 KnightofCups Drama,Romance TerrenceMalick 2015 118 5.7 17439 0.56 53,
740 TheMummy:TomboftheDragonEmperor Action,Adventure,Fantasy RobCohen 2008 112 5.2 124554 102.18 31
741 TheBoss Comedy BenFalcone 2016 99 5.4 29642 63.03 40,,
742 HandsofStone Action,Biography,Drama JonathanJakubowicz 2016 111 6.6 8998 4.71 54
743 Elsecretodesusojos Drama,Mystery,Romance JuanJoseCampanella 2009 129 8.2 144524 20.17 80
744 TrueGrit Adventure,Drama,Western EthanCoen 2010 110 7.6 254904 171.03 80
745 WeAreYourFriends Drama,Music,Romance MaxJoseph 2015 96 6.2 25903 3.59 46
746 AMillionWaystoDieintheWest Comedy,Romance,Western SethMacFarlane 2014 116 6.1 144779 42.62 44
747 OnlyforOneNight Thriller ChrisStokes 2016 86 4.6 313 0 60,,
748 RulesDon'tApply Comedy,Drama,Romance WarrenBeatty 2016 127 5.7 3731 3.65 0
749 Ouija:OriginofEvil Horror,Thriller MikeFlanagan 2016 99 6.1 30035 34.9 65,
750 PercyJackson:SeaofMonsters Adventure,Family,Fantasy ThorFreudenthal 2013 106 5.9 91684 68.56 39
751 Fracture Crime,Drama,Mystery GregoryHoblit 2007 113 7.2 148943 39 68
752 Oculus Horror,Mystery MikeFlanagan 2013 104 6.5 92875 27.69 61,
753 InBruges Comedy,Crime,Drama MartinMcDonagh 2008 107 7.9 322536 7.76 67
754 ThisMeansWar Action,Comedy,Romance McG 2012 103 6.3 154400 54.76 31
755 LAdaBaarovai Biography,Drama,History FilipRenc 2016 106 5 353 0 64
756 TheRoad Adventure,Drama JohnHillcoat 2009 111 7.3 187302 0.06 0,
757 Lavender Drama,Thriller EdGass-Donnelly 2016 92 5.2 2083 0 46,
758 Deuces Drama JamalHill 2016 87 6.6 256 0 36,,
759 ConantheBarbarian Action,Adventure,Fantasy MarcusNispel 2011 113 5.2 84893 21.27 0
760 TheFighter Action,Biography,Drama DavidO.Russell 2010 116 7.8 290056 93.57 79
761 AugustRush Drama,Music KirstenSheridan 2007 114 7.5 91229 31.66 38,
762 Chef Comedy,Drama JonFavreau 2014 114 7.3 151970 31.24 68,
763 EyeintheSky Drama,Thriller,War GavinHood 2015 102 7.3 57826 18.7 73
764 EagleEye Action,Mystery,Thriller D.J.Caruso 2008 118 6.6 156158 101.11 43
765 ThePurge Horror,Sci-Fi,Thriller JamesDeMonaco 2013 85 5.7 154588 64.42 41
766 PK Comedy,Drama,Romance RajkumarHirani 2014 153 8.2 103279 10.57 51
767 Ender'sGame Action,Sci-Fi GavinHood 2013 114 6.7 194236 61.66 0,
768 IndianaJonesandtheCrystalSkull Action,Adventure,Fantasy StevenSpielberg 2008 122 6.2 351361 317.01 65
769 PaperTowns Drama,Mystery,Romance JakeSchreier 2015 109 6.3 72515 31.99 56
770 High-Rise Drama BenWheatley 2015 119 5.7 25928 0.34 65,,
771 QuantumofSolace Action,Adventure,Thriller MarcForster 2008 106 6.6 347798 168.37 58
772 TheAssignment Action,Crime,Thriller WalterHill 2016 95 4.5 2043 0 34
773 HowtoTrainYourDragon Animation,Action,Adventure DeanDeBlois 2010 98 8.1 523893 217.39 74
774 LadyintheWater Drama,Fantasy,Mystery M.NightShyamalan 2006 110 5.6 82701 42.27 36
775 TheFountain Drama,Sci-Fi DarrenAronofsky 2006 96 7.3 199193 10.14 51,
776 Cars2 Animation,Adventure,Comedy JohnLasseter 2011 106 6.2 110490 191.45 57
777 31 Horror,Thriller RobZombie 2016 102 5.1 10871 0.78 35,
778 FinalGirl Action,Thriller TylerShields 2015 90 4.7 9026 0 56,
779 ChalkItUp Comedy HisonniJohnson 2016 90 4.8 499 0 0,,
780 TheManWhoKnewInfinity Biography,Drama MattBrown 2015 108 7.2 29912 3.86 0,
781 Unknown Action,Mystery,Thriller JaumeCollet-Serra 2011 113 6.9 218679 61.09 56
782 Self/less Action,Mystery,Sci-Fi TarsemSingh 2015 117 6.5 67196 12.28 34
783 Mr.Brooks Crime,Drama,Thriller BruceA.Evans 2007 120 7.3 128146 28.48 45
784 Tramps Comedy,Romance AdamLeon 2016 82 6.5 1031 0 77,
785 BeforeWeGo Comedy,Drama,Romance ChrisEvans 2014 95 6.9 31370 0.04 31
786 CaptainPhillips Biography,Drama,Thriller PaulGreengrass 2013 134 7.8 346154 107.1 83
787 TheSecretScripture Drama JimSheridan 2016 108 6.8 378 0 37,,
788 MaxSteel Action,Adventure,Family StewartHendler 2016 92 4.6 11555 3.77 22
789 HotelTransylvania2 Animation,Comedy,Family GenndyTartakovsky 2015 89 6.7 69157 169.69 44
790 Hancock Action,Crime,Drama PeterBerg 2008 92 6.4 366138 227.95 49
791 Sisters Comedy JasonMoore 2015 118 6 50241 87.03 58,,
792 TheFamily Comedy,Crime,Thriller LucBesson 2013 111 6.3 92868 36.92 42
793 ZackandMiriMakeaPorno Comedy,Romance KevinSmith 2008 101 6.6 154936 31.45 56,
794 MaviedeCourgette Animation,Comedy,Drama ClaudeBarras 2016 66 7.8 4370 0.29 85
795 ManonaLedge Action,Crime,Thriller AsgerLeth 2012 102 6.6 129252 18.6 40
796 NoStringsAttached Comedy,Romance IvanReitman 2011 108 6.2 178243 70.63 50,
797 RescueDawn Adventure,Biography,Drama WernerHerzog 2006 120 7.3 87887 5.48 77
798 DespicableMe2 Animation,Adventure,Comedy PierreCoffin 2013 98 7.4 304837 368.05 62
799 AWalkAmongtheTombstones Crime,Drama,Mystery ScottFrank 2014 114 6.5 93883 25.98 57
800 TheWorld'sEnd Action,Comedy,Sci-Fi EdgarWright 2013 109 7 199813 26 81
801 YogaHosers Comedy,Fantasy,Horror KevinSmith 2016 88 4.3 7091 0 23
802 SevenPsychopaths Comedy,Crime MartinMcDonagh 2012 110 7.2 196652 14.99 66,
803 Beowulf Animation,Action,Adventure RobertZemeckis 2007 115 6.2 146566 82.16 59
804 JackRyan:ShadowRecruit Action,Drama,Thriller KennethBranagh 2014 105 6.2 103681 50.55 57
805 1408 Fantasy,Horror MikaelHafstram 2007 104 6.8 221073 71.98 64,
806 TheGambler Crime,Drama,Thriller RupertWyatt 2014 111 6 52537 33.63 55
807 PrinceofPersia:TheSandsofTime Action,Adventure,Fantasy MikeNewell 2010 116 6.6 233148 90.76 50
808 TheSpectacularNow Comedy,Drama,Romance JamesPonsoldt 2013 95 7.1 115751 6.85 82
809 AUnitedKingdom Biography,Drama,Romance AmmaAsante 2016 111 6.8 4771 3.9 65
810 USSIndianapolis:MenofCourage Action,Drama,History MarioVanPeebles 2016 128 5.2 4964 0 30
811 TurboKid Action,Adventure,Comedy FrancousSimard 2015 93 6.7 19309 0.05 60
812 Mama Horror,Thriller AndreaMuschietti 2013 100 6.2 142560 71.59 57,
813 Orphan Horror,Mystery,Thriller JaumeCollet-Serra 2009 123 7 153448 41.57 42
814 ToRomewithLove Comedy,Romance WoodyAllen 2012 112 6.3 72050 16.68 54,
815 FantasticMr.Fox Animation,Adventure,Comedy WesAnderson 2009 87 7.8 149779 21 83
816 InsideMan Crime,Drama,Mystery SpikeLee 2006 129 7.6 285441 88.5 76
817 I.T. Crime,Drama,Mystery JohnMoore 2016 95 5.4 8755 0 27
818 127Hours Adventure,Biography,Drama DannyBoyle 2010 94 7.6 294010 18.33 82
819 Annabelle Horror,Mystery,Thriller JohnR.Leonetti 2014 99 5.4 91106 84.26 37
820 WolvesattheDoor Horror,Thriller JohnR.Leonetti 2016 73 4.6 564 0 63,
821 SuiteFrancouaise Drama,Romance,War SaulDibb 2014 107 6.9 13711 0 0
822 TheImaginariumofDoctorParnassus Adventure,Fantasy,Mystery TerryGilliam 2009 123 6.8 130153 7.69 65
823 G.I.Joe:TheRiseofCobra Action,Adventure,Sci-Fi StephenSommers 2009 118 5.8 180105 150.17 32
824 Christine Biography,Drama AntonioCampos 2016 119 7 5855 0.3 72,
825 ManDown Drama,Thriller DitoMontiel 2015 90 5.8 4779 0 27,
826 Crawlspace Horror,Thriller PhilClaydon 2016 88 5.3 1427 0 25,
827 ShutIn Drama,Horror,Thriller FarrenBlackburn 2016 91 4.6 5715 6.88 0
828 TheWarriorsGate Action,Adventure,Fantasy MatthiasHoene 2016 108 5.3 1391 0 77
829 Grindhouse Action,Horror,Thriller RobertRodriguez 2007 191 7.6 160350 25.03 0
830 DisasterMovie Comedy JasonFriedberg 2008 87 1.9 77207 14.17 15,,
831 RockyBalboa Drama,Sport SylvesterStallone 2006 102 7.2 171356 70.27 63,
832 DiaryofaWimpyKid:DogDays Comedy,Family DavidBowers 2012 94 6.4 16917 49 54,
833 JaneEyre Drama,Romance CaryJojiFukunaga 2011 120 7.4 67464 11.23 76,
834 Fool'sGold Action,Adventure,Comedy AndyTennant 2008 112 5.7 62719 70.22 29
835 TheDictator Comedy LarryCharles 2012 83 6.4 225394 59.62 58,,
836 TheLoft Mystery,Romance,Thriller ErikVanLooy 2014 108 6.3 38804 5.98 24
837 Bacalaureat Crime,Drama CristianMungiu 2016 128 7.5 5531 0.13 84,
838 YouDon'tMesswiththeZohan Action,Comedy DennisDugan 2008 113 5.5 163144 100.02 54,
839 Exposed Crime,Drama,Mystery GeeMalikLinton 2016 102 4.2 8409 0 23
840 Maudie Biography,Drama,Romance AislingWalsh 2016 115 7.8 346 0 60
841 HorribleBosses2 Comedy,Crime SeanAnders 2014 108 6.3 125190 54.41 40,
842 ABiggerSplash Drama,Thriller LucaGuadagnino 2015 125 6.4 15232 1.98 74,
843 Melancholia Drama LarsvonTrier 2011 135 7.1 137117 3.03 80,,
844 ThePrincessandtheFrog Animation,Adventure,Comedy RonClements 2009 97 7.1 95480 104.37 73
845 Unstoppable Action,Thriller TonyScott 2010 98 6.8 157499 81.56 69,
846 Flight Drama,Thriller RobertZemeckis 2012 138 7.3 276347 93.75 76,
847 Home Animation,Adventure,Comedy TimJohnson 2015 94 6.7 77447 177.34 55
848 Lamiglioreofferta Crime,Drama,Mystery GiuseppeTornatore 2013 131 7.8 77986 0.09 49
849 MeanDreams Thriller NathanMorlando 2016 108 6.3 1066 0 64,,
850 42 Biography,Drama,Sport BrianHelgeland 2013 128 7.5 69659 95 62
851 21 Crime,Drama,Thriller RobertLuketic 2008 123 6.8 198395 81.16 48
852 BeginAgain Drama,Music JohnCarney 2013 104 7.4 111875 16.17 62,
853 OutoftheFurnace Crime,Drama,Thriller ScottCooper 2013 116 6.8 88829 11.33 63
854 VickyCristinaBarcelona Drama,Romance WoodyAllen 2008 96 7.1 208770 23.21 70,
855 KungFuPanda Animation,Action,Adventure MarkOsborne 2008 92 7.6 329788 215.4 73
856 Barbershop:TheNextCut Comedy,Drama MalcolmD.Lee 2016 111 5.9 9993 54.01 67,
857 TerminatorSalvation Action,Adventure,Drama McG 2009 115 6.6 297093 125.32 49
858 FreedomWriters Biography,Crime,Drama RichardLaGravenese 2007 123 7.5 55648 36.58 64
859 TheHillsHaveEyes Horror AlexandreAja 2006 107 6.4 136642 41.78 52,,
860 Changeling Biography,Drama,Mystery ClintEastwood 2008 141 7.8 206793 35.71 63
861 RememberMe Drama,Romance AllenCoulter 2010 113 7.2 119376 19.06 40,
862 Koenokatachi Animation,Drama,Romance NaokoYamada 2016 129 8.4 2421 0 80
863 AlexanderandtheTerribleDay Comedy,Family MiguelArteta 2014 81 6.2 32310 66.95 54,
864 Locke Drama StevenKnight 2013 85 7.1 100890 1.36 81,,
865 The9thLifeofLouisDrax Mystery,Thriller AlexandreAja 2016 108 6.3 6175 0 41,
866 Horns Drama,Fantasy,Horror AlexandreAja 2013 120 6.5 61060 0.16 46
867 Indignation Drama,Romance JamesSchamus 2016 110 6.9 7402 3.4 78,
868 TheStanfordPrisonExperiment Biography,Drama,History KylePatrickAlvarez 2015 122 6.9 20907 0.64 67
869 DiaryofaWimpyKid:RodrickRules Comedy,Family DavidBowers 2011 99 6.6 20194 52.69 51,
870 Mission:ImpossibleIII Action,Adventure,Thriller J.J.Abrams 2006 126 6.9 270429 133.38 66
871 EnmansomheterOve Comedy,Drama HannesHolm 2015 116 7.7 21569 3.36 70,
872 DragonballEvolution Action,Adventure,Fantasy JamesWong 2009 85 2.7 59512 9.35 45
873 RedDawn Action,Thriller DanBradley 2012 93 5.4 64584 44.8 31,
874 OneDay Drama,Romance LoneScherfig 2011 107 7 113599 13.77 48,
875 LifeasWeKnowIt Comedy,Drama,Romance GregBerlanti 2010 114 6.6 101301 53.36 39
876 28WeeksLater Drama,Horror,Sci-Fi JuanCarlos 2007 100 7 221858 28.64 78
877 WarmBodies Comedy,Horror,Romance JonathanLevine 2013 98 6.9 193579 66.36 59
878 BlueJasmine Drama WoodyAllen 2013 98 7.3 160592 33.4 78,,
879 G.I.Joe:Retaliation Action,Adventure,Sci-Fi JonM.Chu 2013 110 5.8 152145 122.51 41
880 WrathoftheTitans Action,Adventure,Fantasy JonathanLiebesman 2012 99 5.8 159230 83.64 37
881 ShinGojira Action,Adventure,Drama HideakiAnno 2016 120 6.9 8365 1.91 68
882 SavingMr.Banks Biography,Comedy,Drama JohnLeeHancock 2013 125 7.5 125693 83.3 65
883 Transcendence Drama,Mystery,Romance WallyPfister 2014 119 6.3 184564 23.01 42
884 Rio Animation,Adventure,Comedy CarlosSaldanha 2011 96 6.9 173919 143.62 63
885 Equals Drama,Romance,Sci-Fi DrakeDoremus 2015 101 6.1 16361 0.03 43
886 Babel Drama AlejandroGonzalez 2006 143 7.5 253417 34.3 69,,
887 TheTreeofLife Drama,Fantasy TerrenceMalick 2011 139 6.8 143517 13.3 85,
888 TheLuckyOne Drama,Romance ScottHicks 2012 101 6.5 82874 60.44 39,
889 Piranha3D Comedy,Horror,Thriller AlexandreAja 2010 88 5.5 75262 25 53
890 50/50 Comedy,Drama,Romance JonathanLevine 2011 100 7.7 281625 34.96 72
891 TheIntent Crime,Drama FemiOyeniran 2016 104 3.5 202 0 59,
892 ThisIs40 Comedy,Romance JuddApatow 2012 134 6.2 108156 67.52 0,
893 RealSteel Action,Drama,Family ShawnLevy 2011 127 7.1 264480 85.46 56
894 SexandtheCity Comedy,Drama,Romance MichaelPatrickKing 2008 145 5.5 102547 152.64 53
895 Rambo Action,Thriller,War SylvesterStallone 2008 92 7.1 187077 42.72 46
896 PlanetTerror Action,Comedy,Horror RobertRodriguez 2007 105 7.1 174553 0 55
897 Concussion Biography,Drama,Sport PeterLandesman 2015 123 7.1 61274 34.53 0
898 TheFall Adventure,Comedy,Drama TarsemSingh 2006 117 7.9 93036 2.28 64
899 TheUglyTruth Comedy,Romance RobertLuketic 2009 96 6.5 172558 88.92 28,
900 BrideWars Comedy,Romance GaryWinick 2009 89 5.5 83976 58.72 24,
901 SleepingwithOtherPeople Comedy,Drama,Romance LeslyeHeadland 2015 101 6.5 27730 0.81 64
902 SnakesonaPlane Action,Adventure,Crime DavidR.Ellis 2006 105 5.6 118905 34.01 58
903 WhatIf Comedy,Romance MichaelDowse 2013 98 6.8 55243 3.45 59,
904 HowtoTrainYourDragon2 Animation,Action,Adventure DeanDeBlois 2014 102 7.9 237565 177 76
905 RoboCop Action,Crime,Sci-Fi JosePadilha 2014 117 6.2 190833 58.61 52
906 InDubiousBattle Drama JamesFranco 2016 110 6.2 1455 0 43,,
907 HelloMyNameIsDoris Comedy,Drama,Romance MichaelShowalter 2015 95 6.7 12361 14.44 63
908 Ocean'sThirteen Crime,Thriller StevenSoderbergh 2007 122 6.9 269581 117.14 62,
909 Slither Comedy,Horror,Sci-Fi JamesGunn 2006 95 6.5 64351 7.77 69
910 Contagion Drama,Thriller StevenSoderbergh 2011 106 6.6 187004 75.64 70,
911 Ilraccontodeiracconti-TaleofTales Drama,Fantasy,Horror MatteoGarrone 2015 133 6.4 17565 0.08 72
912 IAmthePrettyThingThatLivesintheHouse Thriller OzPerkins 2016 87 4.7 4204 0 68,,
